,entity,gender
12319,Уладзіслаў Дмахоўскі,m
12320,Леанід Шварцман,m
12321,Селеўк II Калінік,m
12322,Эйрык ,m
12323,Язэп Ціхінскі,m
12324,Фаіна Ранеўская,f
12325,Антон Вайніловіч,m
12326,Хайрэм Стывенс Максім,m
12327,Георг Хойзер,m
12328,Юры Сянькоўскі,m
12329,П’ер Лоці,m
12330,Карлас Кастанеда,m
12331,Яраслаў Гашак,m
12332,Трэбаніян Гал,m
12333,Караль Бжастоўскі,m
12334,Леанід Кастандаў,m
12335,Мікалай Васількоў,m
12336,Францішак Заблоцкі,m
12337,Міхаіл Піліпенка,m
12338,Якуб Журдан,f
12339,Станіслаў Макраноўскі,m
12340,Аль-Ідрысі,m
12341,Канстанцін Аляксееўскі,m
12342,Вяйнё Лііканен,m
12343,Вісентэ Яньес Пінсон,m
12344,Раіса Стручкова,f
12345,Крысціян Дыёр,m
12346,Марыя Палідуры,f
12347,Ігнацы Дашынскі,m
12348,Леанід Гурвіч,m
12349,Джордж Стэфенсан,m
12350,Маўрыцыа Педэці,m
12351,Кунігунда Венгерская,f
12352,Леў Крамарэўскі,m
12353,Арманда Дыяз,m
12354,Канстанцін Сонцаў,m
12355,Эрхард Раус,m
12356,Георгій Волкаў,m
12357,Яўгенія Магарыл,f
12358,Жан-Батыст Журдан,m
12359,Альбер Клод,m
12360,Пак Чон Хі,m
12361,Эдуард Джозеф Гёрг,m
12362,Збігнеў Алясніцкі,m
12363,Тадэвуш Тамашэўскі,m
12364,Магнус III ,m
12365,Гюнтер Рудэль,m
12366,Казімір Буслаў,m
12367,Хендрык Аверкамп,m
12368,Анатоль Ісачанка,m
12369,Жан Батыст Дзюма,m
12370,Квана Паркер,m
12371,Юргіс Балтрушайціс,m
12372,Тэадор Русо,m
12373,Іван Хозераў,m
12374,Джэніфер Джонс,f
12375,Іаган Бернхард Фішэр фон Эрлах,m
12376,Янка Раковіч,m
12377,Кэры Грант,m
12378,Сямён Аляксандраў,m
12379,Абгар II,m
12380,Ісак Рубінштэйн,m
12381,Іван Вараб’ёў,m
12382,Аляксей Барткевіч,m
12383,Томас Сэмюэл Кун,m
12384,Вільгельм Кубэ,m
12385,Ласла Райк,m
12386,Ота Дзікс,m
12387,Аляксандр Слізень,m
12388,Аляксандр Паўлюкевіч,m
12389,Адальберт Пражскі,m
12390,Сцяпан Мандроўскі,m
12391,Лукіян Антыяхійскі,m
12392,Бартэль Бехам,m
12393,Георгій Бенядзіктаў,m
12394,Міхаіл Савіцкі,m
12395,Рэжо Манінгер,m
12396,Тэнцынг Норгэй,m
12397,Клерон,f
12398,Бецалель Наркіс,m
12399,Герман Экерт,m
12400,Ян Завіша,m
12401,Казімір Леан Друцкі-Сакалінскі,m
12402,Азі Агад аглы Асланаў,m
12403,Васіль Ласковіч,m
12404,Аляксандр Градэцкі,m
12405,Аляксандр Керанскі,m
12406,Дабрамір Хрыз,m
12407,Напалеон I Банапарт,m
12408,Алвару I ,m
12409,Аляксандр Гегела,m
12410,Мэры Мак-Элрой,m
12411,Хуан Себасцьян Элькана,m
12412,Ян Міхал Развадоўскі,m
12413,Браты Райт,m
12414,Фарнабаз I,m
12415,Іосіф Склют,m
12416,Міхаіл Грэдзінгер,m
12417,Нехтан I,m
12418,Рут Мілес,f
12419,Аўгуст Мальмстром,m
12420,Альберт I ,m
12421,Уільям Хагінс,m
12422,Рупрэхт Баварскі,m
12423,Мікалай Абрамовіч,m
12424,Ізабела Ангулемская,f
12425,Уладзіслаў Грабскі,m
12426,Канстанцін Горскі,m
12427,Лі Грант,f
12428,Брук Тэйлар,m
12429,Мікола Гарошка,m
12430,Віктар Жырмунскі,m
12431,Мікалай Буляк,m
12432,Генрых II Набожны,m
12433,Жанна Бургундская ,f
12434,Уладзіслаў ,m
12435,Макс Клінгер,m
12436,Севярын Урускі,m
12437,Вікторыя Бадэнская,f
12438,Сяргей Вішнеўскі,m
12439,Барбара Бел Гедэс,f
12440,Жан-Віктор Панселе,m
12441,Нарсіс Дыяс,m
12442,Міхаіл Жараў,m
12443,Арас Бенедыкт дэ Сасюр,m
12444,Эдуар Дэплешэн,m
12445,Гюрджу Хатун,m
12446,Антон Ус,m
12447,Барыс Бабачкін,m
12448,Іаланда Венгерская,f
12449,Таніна Гуэра,m
12450,Адрыян Картон дэ Віярт,m
12451,Рыгор Багарад,m
12452,Іван Дэйніс,m
12453,Рэнэ Вівіяні,m
12454,Мікалай Білецкі,m
12455,Луіджы Амедэа ,m
12456,Мікалай Уласік,m
12457,Ян Вагемакер,m
12458,Каміл Беднарж,m
12459,Уладзімір Альдэрогэ,m
12460,Аляксандр Аруцюнян,m
12461,Міхаіл Паноў,m
12462,Фердынанд Чатлаш,m
12463,Шарль Фур’е,m
12464,Гоф Уітлэм,m
12465,Мікалай Бярдзяеў,m
12466,Іван Кабякоў,m
12467,Леанід Стукачоў,m
12468,Юзаф Верашчака,m
12469,Адам Брэменскі,m
12470,Мікалай Рымскі-Корсакаў,m
12471,Іосіф Каржанеўскі,m
12472,Нагай,m
12473,Восіп Бавэ,m
12474,Вільгельміна Пруская ,f
12475,Хендрык ван дэ Сандэ Бакхёйзен,m
12476,Стэфан Баторый,m
12477,Янка Шутовіч,m
12478,Антон Аляхновіч,m
12479,Нота Гофман,m
12480,Конрад IV Гогенштаўфен,m
12481,Герард Ламан,m
12482,Дзмітрый Брэжнеў,m
12483,Хаім Вейцман,m
12484,Аляксандр Скрабін,m
12485,Іаан VII Палеалог,m
12486,Захар Бірала,m
12487,Фікрэт Мешады Джаміль аглы Аміраў,m
12488,Арнашт Барт,m
12489,Аляксандр Фадзееў,m
12490,Фёдар Шмакаў,m
12491,Іван Русіянаў,m
12492,Рыгор Вараб’ёў,m
12493,Іштван Доба,m
12494,Зульфікар Алі Бхута,m
12495,Марцін Кромер,m
12496,Мікалай Віткоўскі,m
12497,Канстанцыя Кастыльская ,f
12498,Абрам Турэўскі,m
12499,Даніэл Набароўскі,m
12500,Ян Пярно,m
12501,Сцяпан Карнач,m
12502,Георгій Шыловіч,m
12503,Якаб Аман,m
12504,Кунігунда Аўстрыйская,f
12505,Кіпрыян Кандратовіч,m
12506,Мікалай Семянтоўскі-Курыла,m
12507,Майсей Сокал,m
12508,Віктар Грышын,m
12509,Мікалай Фаўстын Радзівіл,m
12510,Леон Казлоўскі,m
12511,Аляксандрас Стульгінскіс,m
12512,Уладзіслаў Юргевіч,m
12513,Ежы Анджаеўскі,m
12514,Карл Штрэкер,m
12515,Тарсіла ду Амарал,m
12516,Богуслаў Дворжак,m
12517,Сяргей Карп,m
12518,Кірыл Смоліч,m
12519,Ота Шміт,m
12520,Аляксей Северцаў,m
12521,Эцьен Марыс Фальканэ,m
12522,Валянцін Цітоў,m
12523,Брасід,m
12524,Мікалай Яромушкін,m
12525,Піліп Мядзведзь,m
12526,Сімон Візенталь,m
12527,Уладзімір Азін,m
12528,Камбіз I,m
12529,Тэдзі Схольтэн,m
12530,Васіль Яфімаў,m
12531,Міхаіл Мацапура,m
12532,Хуан дэ Баргонья,m
12533,Хуга Сімберг,m
12534,Аляксандр Кулакоўскі,m
12535,Іван Паўлаў,m
12536,Артур Пен,m
12537,Карл Мілес,m
12538,Павел Галавін,m
12539,Мікалай Мануцы,m
12540,Іі Наосукэ,m
12541,Готхард Гайнрыцы,m
12542,Кунігунда Люксембургская,f
12543,Мэры Сміт Джонс,m
12544,П’етра Перці,m
12545,Якаў Зевін,m
12546,Джэрард Петэр Койпер,m
12547,Хаанг Ван Тхай,m
12548,Эдмон Адольф дэ Ротшыльд,m
12549,Хуліа Рока,m
12550,Франчэска I Медычы,m
12551,Іаган Хрысціян Разэнмюлер,m
12552,Ян Сабескі,m
12553,Рэкс Стаўт,m
12554,Марыя Ласкарына,f
12555,Васіль Жудро,m
12556,Сяргей Знаёмы,m
12557,Аляксандр Фадзееў,m
12558,Дзмітрый Іваненка,m
12559,Альфрэда Дуальдэ,m
12560,Марыя Касяк,f
12561,Язэп Горыд,m
12562,Філіп Яфе,m
12563,Сігрыд Унсет,m
12564,Сальвадор Альендэ,m
12565,Оскар II,m
12566,Казімір Бахматовіч,m
12567,Люцыян Крашэўскі,m
12568,Кодзі Міята,m
12569,Філарэт ,m
12570,Францішак Чэчатка,m
12571,Гіём Дзюфаі,m
12572,Уладзімір Начараў,m
12573,Марыя ,f
12574,Анатоль Андрэеў,m
12575,Тамаш Казімір Сапега,m
12576,Альбін Стаповіч,m
12577,Макс Валье,m
12578,Сігізмунд Герберштэйн,m
12579,Хары Эдмунд Марцінсан,m
12580,Пятро Бітэль,m
12581,Канстанцін Зубовіч,m
12582,Васіль Струвэ,m
12583,Навум Охрыдскі,m
12584,Пётр Касцючык,m
12585,Леў Любімаў,m
12586,Таццяна Рымская,f
12587,Вітольд Ашмарын,m
12588,Навум Бірг,m
12589,Ганна Буднік,f
12590,Тэадорых IV,m
12591,Станіслаў Мурмеліус,m
12592,Аляксандр Ільінскі,m
12593,Кірыл Шылка,m
12594,Спірыдон Собаль,m
12595,Федэрыка Мунцэнь-і-Манэ,m
12596,Лукан,m
12597,Ібрагім Ісмаіл Чундрыгар,m
12598,Міхаіл Галіцкі,m
12599,Міхаіл Пугаўкін,m
12600,Гілярый Гараўскі,m
12601,Ігнацій Гранат,m
12602,Жан-Жак Ампер,m
12603,Аляксандр Воінаў,m
12604,Джале Інан,f
12605,Уільям Марцін,m
12606,Міхаіл Калатозаў,m
12607,Іосіф Гоферт,m
12608,Харальд Гёфдынг,m
12609,Мануэль Вісентэ Маса,m
12610,Газі-Гірэй I,m
12611,Джон Браўн,m
12612,Фелічэ Барэль,f
12613,Эдуард Загарульскі,m
12614,Стэфан Збаражскі,m
12615,Сенека Старэйшы,m
12616,Надзя Буланжэ,m
12617,Антыпатр I,m
12618,Феафана ,f
12619,Конрад II ,m
12620,Аляксандр Грын,m
12621,Шон Мак-Брайд,m
12622,Пётр Грышчанка,m
12623,Іван Хмель,m
12624,Аляксандр Свечын,m
12625,Аляксандр Касякоў,m
12626,Фрыдрых фон Візер,m
12627,Макс Дворжак,m
12628,Іван Кандакоў,m
12629,Аляксей Папугаеў,m
12630,Іван Крузенштэрн,m
12631,У-дзі,m
12632,Кадваладр ап Кадвалан,m
12633,Аляксей Крушынскі,m
12634,Леа Эсакі,m
12635,Ян Якуб Офенберг,m
12636,Жан Батыст Вільём,m
12637,Маргарыта Французская ,f
12638,Зоська Верас,f
12639,Ёхан Рудальф Торбеке,m
12640,Інакенцій Якаўкін,m
12641,Альфрэд фон Шліфен,m
12642,Ігнацы Агінскі,m
12643,Яцак Адрованж,m
12644,Мікалай Хейфец,m
12645,Марцін Гатала,m
12646,Мухамад Зія-уль-Хак,m
12647,Джанет Джаган,f
12648,Джуліяна да Сангала,m
12649,Міхаіл Чыжэўскі,m
12650,Уладзімір Кісель,m
12651,Фрэнк Лойд ,f
12652,Марыя Косіч,f
12653,Ле Куанг Дао,m
12654,Олаф Магнусан,m
12655,Вазген I,m
12656,Піліп Пестрак,m
12657,Іосіф Ляскоўскі,m
12658,Гарднер Эклі,m
12659,Джон Дыфенбейкер,m
12660,Рыгор Сакольнікаў,m
12661,Чарльз Шульцэ,m
12662,Марыян Здзяхоўскі,m
12663,Алена Мацук,m
12664,Даменіка Чымароза,m
12665,Бенядзікт Кляйноў,m
12666,Мікалай Цытовіч,m
12667,Ганна Рыўкін-Брык,m
12668,Абд аль-Керым,m
12669,Дымітр Ежы Вішнявецкі,m
12670,Іаган Церклас Цілі,m
12671,Людвік Здановіч,m
12672,Торвальд Стаўнінг,m
12673,Рыта Хейварт,f
12674,Рыгор Цэйтлін,m
12675,Маркел Макушок,m
12676,Алі ібн Абу Таліб,m
12677,Джэнтыле да Фабрыяна,m
12678,Андрэа Мелдола,m
12679,Дзяніс Булахаў,m
12680,Міхал Ляснеўскі,m
12681,Міхаіл Хераскаў,m
12682,Арыстоцель Ф’ёраванці,m
12683,Валафрыд Страбон,m
12684,Гаспар Чыж,m
12685,Марцін Кухта,m
12686,Ганна Цімірова,f
12687,Пётр Жылінскі,m
12688,Георг III,m
12689,Карл Ліней,m
12690,Пётр Тадароўскі,m
12691,Леапольд Грэйпель,m
12692,Вітаўтас Пятруліс,m
12693,Андрэй Агінскі,m
12694,Сяргей Платонаў,m
12695,Лайнус Полінг,m
12696,Юрый Кротаў,m
12697,Навум Альшанскі,m
12698,Нарсіс Мантурыёль,m
12699,Уінстан Чэрчыль,m
12700,Артуры Ілмары Віртанен,m
12701,Луі Пастэр,m
12702,Сільва Капуцікян,f
12703,Крыстафер Рэн,m
12704,Георг Рудольф Векерлін,m
12705,Часлаў Найдзюк,m
12706,Аляксей Суворын,m
12707,Магнус VI Лагабетэ,m
12708,Роза Марыя Рослер,m
12709,Марына Цвятаева,f
12710,Ісідар Бас,m
12711,Каэтан Ангіяліні,m
12712,Генрых фон Зібель,m
12713,Жан-Мары Ле Пен,m
12714,Дэзірэ Клары,f
12715,Марыя Адэльбарг,m
12716,Іасаф ,m
12717,Феадосій Аўхачоў,m
12718,Беата Розенхейн,m
12719,Захарый ,m
12720,Арцём Барычэўскі,m
12721,Эрнст Эліс Кларк,m
12722,Людвік Свобада,m
12723,Артур Сент-Клэр,m
12724,Міхаіл Высоцкі,m
12725,Ігнат Манькоўскі,m
12726,Роберт Малдун,m
12727,Марыс Жанэн,m
12728,Януш Радзівіл ,m
12729,Гелена Скірмунт,m
12730,Піліп Кавалёў,m
12731,Мікалай Бонч-Асмалоўскі,m
12732,Альбрэхт I ,m
12733,Уільям Окам,m
12734,Дыега дэ Ланда,m
12735,Сігізмунд ,m
12736,Уладзімір Івашын,m
12737,Вера Баркоўская,f
12738,Эдуард Плантагенет ,m
12739,Эўклід,m
12740,Канстанцін Рудакоў,m
12741,Юліус Зэер,m
12742,Архілох,m
12743,Іван Забелін,m
12744,Вільгельм Гальвакс,m
12745,Караль Падчашынскі,m
12746,Юрый Крыжаніч,m
12747,Іржы Фрэйка,m
12748,Эрых Фрыд,m
12749,Мхітар Герацы,m
12750,Сцяпан Макараў,m
12751,Занобі Строцы,m
12752,Арман ,f
12753,Уладзімір Патапейка,m
12754,Люсьен Банапарт,m
12755,Зэлік Аксельрод,m
12756,Джузэпэ П’яцы,m
12757,Анжэла Мерычы,m
12758,Мікола Абрамчык,m
12759,Аўксенцій Мардзінаў,m
12760,Марыя Дабранега,m
12761,Кладэт Кальбер,m
12762,Уільям Говард Тафт,m
12763,Лявон Белы,m
12764,Ян Глябовіч,m
12765,Фуад Абдурахманаў,m
12766,Тамаш Яўлевіч,m
12767,Уільям Уэбстэр,m
12768,Сафія Памеранская,f
12769,Ота Гутфройнд,m
12770,Прасігой,m
12771,Яфім Капелян,m
12772,Бенджамін Спок,m
12773,Хенгіст Кенцкі,m
12774,Брыта Борг,m
12775,Ярмак Цімафеевіч,m
12776,Готфрыд фон Гогенлоэ,m
12777,Сыма Гуан,m
12778,Рыгор Духан,m
12779,Ханс Балушэк,m
12780,Дзмітрый Іваноўскі,m
12781,Даніла Казакевіч,m
12782,Готфрыд Бернхард Гёц,m
12783,Аляксей Амбросенка,m
12784,Вільгельм ,m
12785,Дзмітрый Парскі,m
12786,Ян Тарасевіч,m
12787,Томас Эдвард Лоўрэнс,m
12788,Крысціна Абрахамсдотэр,f
12789,Ігнат Канчэўскі,m
12790,Людвіг Дыль,m
12791,Соф’я Слуцкая,f
12792,Луі Каміль Маяр,m
12793,Такахасі Карэкіё,m
12794,Дзякуцё Сэтоуці,m
12795,Юзаф Мнішак,m
12796,Мікалай Смоліч,m
12797,Абу Бакр,m
12798,Алег Пянькоўскі,m
12799,Піліп Рачыцкі,m
12800,Ян Кендзежаўскі,m
12801,Лявон Аруцюнян,m
12802,Яўген Цікоцкі,m
12803,Карл Рытэр,m
12804,Алена Бонэр,f
12805,Фёдар Хлуднеў,m
12806,Эдуард Старэйшы,m
12807,Зінаіда Ярмольева,f
12808,Ежы Чапскі,m
12809,Дыяклетыян,m
12810,Роберт Піль,m
12811,Паўль Ёзэф Гебельс,m
12812,Флавій Зянон,m
12813,Ежы Дулевіч,m
12814,Ян Скала,m
12815,Афанасій Кірхер,m
12816,Іаган Георг Бергмюлер,m
12817,Міхаіл Зюванаў,m
12818,Богуміл Немец,m
12819,Хуан Хасэ В’ямонтэ,m
12820,Амерыга Веспучы,m
12821,Асгрымур Ёнсан,m
12822,Міхал Міласлаў Годжа,m
12823,Саламон Мілер,m
12824,Ян з княжатаў літоўскіх,m
12825,Аляксандр Рыціх,m
12826,Мсціслаў ,m
12827,Антоній Абрамсперг,m
12828,Фёдар Харытановіч,m
12829,Віфрэд I Валасаты,m
12830,Макс Эрнст,m
12831,Ян Клеменс Браніцкі ,m
12832,Араксі Бабаян,f
12833,Марцін Бегайм,m
12834,Лявон Тарашкевіч,m
12835,П’етра Антоніа Катальдзі,m
12836,Георгій Тарасевіч,m
12837,Генрых III ,m
12838,Лідзія Ламака,f
12839,Мікалай Дарожкін,m
12840,Айн Рэнд,m
12841,Франчэска Гвічардзіні,m
12842,Канстанцін Гей,m
12843,Георг VI,m
12844,Ян Корсак,m
12845,Лаадыка VII Тэя,m
12846,Іван Карасёў,m
12847,Макс Вольф,m
12848,Рэвэка Бурштэйн,f
12849,Кузьма Шаплыка,m
12850,Тамара Кулакоўская,f
12851,Міхаіл Зораў,m
12852,Надзея Траян,f
12853,Антон Борык,m
12854,Кальман Калачай,m
12855,Ян Карцан,m
12856,Раіса Жук-Грышкевіч,f
12857,Мілтан Фрыдман,m
12858,Алесь Бажко,m
12859,Джан Джорджа Трысіна,m
12860,Рыгор Арцюшэнка,m
12861,Кацярына Аўстрыйская,f
12862,Ян Франс ван Дувен,m
12863,Іван Буканаў,m
12864,Іона Фрэйдзін,m
12865,Гарсіласа дэ ла Вега,f
12866,Арыберт Хайм,m
12867,Эндзі Уорхал,m
12868,Джуліус Ньерэрэ,m
12869,Беатрыса Рэтэльская,f
12870,Георгій Аксянёнак,m
12871,Леанора Авіская,f
12872,Нагаміці Курода,m
12873,Іаан II Камнін,m
12874,Амброз Бірс,m
12875,Павел Бойка,m
12876,Эліза Бергман,m
12877,Альфонс дэ Пуацье,m
12878,Зыгмунт Урублеўскі,m
12879,Міхаіл Юрый Чартарыйскі,m
12880,Аляксей Экімян,m
12881,Уладзімір Барысенка,m
12882,Віктар Кажынскі,m
12883,Лансэлот Эндрус,m
12884,Эдуард Сташкевіч,m
12885,Анры-Жорж Клузо,m
12886,Марцін Борман,m
12887,Іван Міхалёнак,m
12888,Ян Станкевіч,m
12889,Джордж Вашынгтон,m
12890,Алексі Клод Клеро,m
12891,Міхаіл Караблёў,m
12892,Аляксандр Увядзенскі,m
12893,Янка Чарапук,m
12894,Канстанцін Верамейчык,m
12895,Клімент Смаляціч,m
12896,Тынтарэта,m
12897,Мішэль Фуко,m
12898,Іаган Франц Ота,m
12899,Ота Куўсінен,m
12900,Шая Бярковіч,m
12901,Петэр Апіян,m
12902,Уладзімір Дабравольскі,m
12903,Генры Дыбарн,m
12904,Казімір Ігнат Несялоўскі,m
12905,Чэзарэ Павезэ,m
12906,Мікалай Шастапалаў,m
12907,Аляксандр Гіларый Палубінскі,m
12908,Барыс Райскі,m
12909,Жорж Санд,f
12910,Джозеф Рэдзьярд Кіплінг,m
12911,Дзмітрый Каракозаў,m
12912,Рамон Мунтаньер,m
12913,Эдвард Вернан,m
12914,Сімона Сіньёрэ,f
12915,Людвік Шпіцнагель,m
12916,Сяргей Крывец,m
12917,Тэрэза Агінская,f
12918,Манфрэд Эйген,m
12919,Мікалай Прохараў,m
12920,Паўль Вундэрліх,m
12921,Джэймс Ват,m
12922,Ота фон Габсбург,m
12923,Феліцыян Шчасны Каварскі,m
12924,Браніслаў Нушыч,m
12925,Вацлаў Багуцкі,m
12926,Уладзіслаў Бранеўскі,m
12927,Штэфан Марка Дакснер,m
12928,Карл Рабль,m
12929,Сунь Ятсен,m
12930,Свен Гедын,m
12931,Ційт Куўзік,m
12932,Васіль Загароднеў,m
12933,Шандар Пецёфі,m
12934,Палігнат ,m
12935,Леанід Валадзько,m
12936,Ментар Родаскі,m
12937,Геранім Гарабурда,m
12938,Відкун Квіслінг,m
12939,Луі дэ Сільвестр,m
12940,Іван Барадаўка,m
12941,Антон Карпешын,m
12942,Махалія Джэксан,m
12943,Густаў Круп,m
12944,Торберн Улаф Бергман,m
12945,Джордж Мерэдзіт,m
12946,Міхаіл Святаполк-Мірскі,m
12947,Франсіска Хіменес дэ Сіснерас,m
12948,Поль Марыа,m
12949,Іван Якушаў,m
12950,Ананія з Дамаска,m
12951,Эрнест Артур Роў,m
12952,Алесь Пруднікаў,m
12953,Андрэ Датэль,m
12954,Джон Уэслі Паўэл,m
12955,П’етра Масканьі,m
12956,Зіновій Калабанаў,m
12957,Аляксандр Кулясаў,m
12958,Банавентура Віём,m
12959,Соня Хені,m
12960,Раксалана,f
12961,Жуль Верн,m
12962,Тыверый III,m
12963,Мікалай Сімарот,m
12964,Вільгельм IV ,m
12965,Даменікіна,m
12966,Гай Юлій Север,m
12967,Аляксандр-Габрыэль Дэкан,m
12968,Леапольд I Габсбург,m
12969,Элі Візель,m
12970,Станіслаў ,m
12971,"Фрыдрых Аўстрыйскі, герцаг Цешынскі",m
12972,Бернардзін Сіенскі,m
12973,Ульяна Ямантавіч-Падбярэзская,f
12974,Вацлаў Ганскі,m
12975,Эжэн Ланці,m
12976,Ян Гус,m
12977,Юхан Гадалін,m
12978,Юрый Лістапад,m
12979,Аляксей Абрыкосаў,m
12980,Мікалай Мельнік,m
12981,Генрых Фрэдэрык Сцюарт ,m
12982,Тэа ван Дусбург,m
12983,Ян Кшыштаф Клюк,m
12984,Кацярына Гейдэнрэйх,f
12985,Мехмед-Гірэй I,m
12986,Антон Сеўчанка,m
12987,Апанас Шамянкоў,m
12988,Марыя Харальдсдоцір,f
12989,Паава Аалтанен,m
12990,Яўгенія ,f
12991,Павел Сушко,m
12992,Іосіф Канцэпольскі,m
12993,Леў Талстой,m
12994,Тамаза Кампанела,m
12995,Франсіс Грубер,m
12996,Іасафат Булгак,m
12997,Язэп Мамонька,m
12998,Міхал Цюндзявіцкі,m
12999,Мірза Гелавані,m
13000,Аляксандр Кучарэнка,m
13001,Сергій IV ,m
13002,Адэлаіда Венгерская,f
13003,Уладзімір Гулідаў,m
13004,Цімафей Адзярыха,m
13005,Усевалад Раждзественскі,m
13006,Тадэвуш Корзан,m
13007,Аляксандр Лучынскі,m
13008,Ганна Паўлава,f
13009,Франц Ксавер Вінтэрхальтэр,m
13010,Педру Алварыш Кабрал,m
13011,Міхал Ромер,m
13012,Якуб Барт-Чышынскі,m
13013,Ян Сватаплук Прэсл,m
13014,Алесандра Альгардзі,m
13015,Дзмітрый Пенязькоў,m
13016,Рыхард Вагнер,m
13017,Андрэ Фрэдэрык Курнан,m
13018,Нікамед III Эвергет,m
13019,Усевалад Родзька,m
13020,Мемнан Родаскі,m
13021,Ганарат Арэлацкі,m
13022,Лайман Джадсан Гейдж,m
13023,Оскар Галай,m
13024,Кэн’іці Фукуі,m
13025,Восіп Цадкін,m
13026,Аляксей Кулакоўскі,m
13027,Мікалай Зябніцкі,m
13028,Хаім Хафец,m
13029,Шарль Эрміт,m
13030,Ігнасіа Альварэс Тамас,m
13031,Србуі Лісіцыян,f
13032,Васіль Галубовіч,m
13033,Дыега Веласкес,m
13034,Аляксандра Белінг,f
13035,Аляксандр Вальковіч,m
13036,Сымон Малеўскі,m
13037,Філіп Ноэль-Бэйкер,m
13038,Кірк Керкаран,m
13039,Хуан Понсэ дэ Леон,m
13040,Іван Бардышаў,m
13041,Жорж Дзюменіль дэ Латур,m
13042,Васіль Тацішчаў,m
13043,Цімафей Эфескі,m
13044,Ісай Казінец,m
13045,Леанід Ліпінскі,m
13046,Альсідэс Гіджа,m
13047,Мікалай IV,m
13048,Майкл Эліс Дэбейкі,m
13049,Барыс Рагуля,m
13050,Іктын,m
13051,Міхаіл Кулеша,m
13052,Тодар Жыўкаў,m
13053,Юн Бо Сон,m
13054,Ян Герытс ван Бронкхарст,m
13055,Міхаіл Зырын,m
13056,Аляксей Багамолаў,m
13057,Альбрэхт Адам,m
13058,Сямён Шпіленя,m
13059,Алесь Пальчэўскі,m
13060,Генрых Татур,m
13061,Міхаіл Багушэўскі,m
13062,Ганна Ягелонка,f
13063,Інгрыд Шведская,f
13064,Стэфан ,m
13065,Хасэ Давід Альфара Сікейрас,m
13066,Эміль Янінгс,m
13067,Аляксандр Бжастоўскі,m
13068,Яўстафій Янушкевіч,m
13069,Дзьёрдзь Лігеці,m
13070,Годфрэй Ньюбалд Хаўнсфілд,m
13071,Джон Хікс,m
13072,Набуюкі Абэ,m
13073,Чарлз Кёрціс,m
13074,Леа Броер,m
13075,Густаў Лебон,m
13076,Іаланта Іерусалімская,f
13077,Юзаф Цытовіч,m
13078,Осрык ,m
13079,Цімафей Барадзін,m
13080,Пётр Лапацін,m
13081,Марыя Валеўская,f
13082,Адам Міхал Ракіцкі,m
13083,Дзітрых Букстэхудэ,m
13084,Іван Шубашыч,m
13085,Жузэ Мартыніяну ды Аленкар,m
13086,Сцяпан Маргунскі,m
13087,Мікалай Дурбах,m
13088,Жан-Франсуа Шампальён,m
13089,Ауд Хакансдоцір,f
13090,Іаган Петэр Хебель,m
13091,Альвара Хестыда,m
13092,Паўль Герман Мюлер,m
13093,Нікалаус Іозеф фон Жакен,m
13094,Лазар Рот,m
13095,Іасафат ,m
13096,Аляксандр Мінін,m
13097,Гільём Святы,m
13098,Леў I Макела,m
13099,Іван Муравейка,m
13100,Клаўдзія Калітоўская,f
13101,Альфонса VI Храбры,m
13102,Міхаіл Піятуховіч,m
13103,Вінцэнты Данак,m
13104,Фрэдэрык VIII ,m
13105,Уолтэр Х’юстан,m
13106,Пётр Армашэўскі,m
13107,Інгрыд Тулін,f
13108,Джон Кранка,m
13109,Рабер Кампен,m
13110,Дзмітрый Багалей,m
13111,Іеранім Філіповіч,m
13112,Аляксандр Бунгэ,m
13113,Хайрам Бінгем,m
13114,Антоні Францішак Аўдзевіч,m
13115,Міхал Ачапоўскі,m
13116,Андрэй Ушакоў,m
13117,Алесь Дудар,m
13118,Уільям Мак-Эду,m
13119,Карл II Сцюарт,m
13120,Акім Курачкін,m
13121,Марыя Мікалаеўна ,m
13122,Пятрас Вайвада,m
13123,Вольга Бергольц,f
13124,Іван Дубасаў,m
13125,Ганна Валенберг,f
13126,Такэсі Іноуэ,m
13127,Баляслаў Русецкі,m
13128,Конрад Эміль Блох,m
13129,Максім Антанюк,m
13130,Вісенты Феола,m
13131,Станіслаў Радзівіл ,m
13132,Нго Дзінь З’ем,m
13133,Сігэмару Такэнакосі,m
13134,Мікалай Дворнікаў,m
13135,Ганна Марыя Гартуэйт,m
13136,Аляксандр Міхал Сапега,m
13137,Джордж Джонстан Стоўні,m
13138,Фердынанд Аўстрыйскі,m
13139,Стэфан Вітажэнец,m
13140,Апулей,m
13141,Олаф Магнус,m
13142,Сёдзіро Сугімура,m
13143,Ніна Младзінская,f
13144,Віктар Ламака,m
13145,Навум Рубінштэйн,m
13146,Лявонцій Карповіч,m
13147,Аляксандр Пятаковіч,m
13148,Уладзіслаў Хадасевіч,m
13149,Пётр Бяссонаў,m
13150,Бенедэта Кастэлі,m
13151,Арно Бабаджанян,m
13152,Рыгор Астроўскі,m
13153,Мішэль Шаль,m
13154,Бенуа Поль Эміль Клапейрон,m
13155,Аляксандр Бястужаў,m
13156,Эрык Густаў Геер,m
13157,Леў Геллер,m
13158,Джон Франклін,m
13159,Артур Бэл,m
13160,Мікалай Сухій,m
13161,Адольф Штраус,m
13162,Марцін Німёлер,m
13163,Хара Такасі,m
